object_type,schema_name,object_name,detail_name,data_type,is_nullable,column_default
column,realtime,messages_2026_08_12,binary_payload,bytea,YES,null
column,realtime,messages_2026_08_12,event,text,YES,null
column,realtime,messages_2026_08_12,extension,text,NO,null
column,realtime,messages_2026_08_12,id,uuid,NO,gen_random_uuid()
column,realtime,messages_2026_08_12,inserted_at,timestamp without time zone,NO,now()
column,realtime,messages_2026_08_12,payload,jsonb,YES,null
column,realtime,messages_2026_08_12,private,boolean,YES,false
column,realtime,messages_2026_08_12,topic,text,NO,null
column,realtime,messages_2026_08_12,updated_at,timestamp without time zone,NO,now()
constraint,realtime,messages_2026_08_12,16559_18835_1_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_12,16559_18835_2_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_12,16559_18835_6_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_12,16559_18835_7_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_12,16559_18835_8_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_12,messages_2026_08_12_pkey,PRIMARY KEY,null,null
constraint,realtime,messages_2026_08_12,messages_payload_exclusive,CHECK,null,null
column,realtime,messages_2026_08_13,binary_payload,bytea,YES,null
column,realtime,messages_2026_08_13,event,text,YES,null
column,realtime,messages_2026_08_13,extension,text,NO,null
column,realtime,messages_2026_08_13,id,uuid,NO,gen_random_uuid()
column,realtime,messages_2026_08_13,inserted_at,timestamp without time zone,NO,now()
column,realtime,messages_2026_08_13,payload,jsonb,YES,null
column,realtime,messages_2026_08_13,private,boolean,YES,false
column,realtime,messages_2026_08_13,topic,text,NO,null
column,realtime,messages_2026_08_13,updated_at,timestamp without time zone,NO,now()
constraint,realtime,messages_2026_08_13,16559_18848_1_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_13,16559_18848_2_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_13,16559_18848_6_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_13,16559_18848_7_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_13,16559_18848_8_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_13,messages_2026_08_13_pkey,PRIMARY KEY,null,null
constraint,realtime,messages_2026_08_13,messages_payload_exclusive,CHECK,null,null
column,realtime,messages_2026_08_14,binary_payload,bytea,YES,null
column,realtime,messages_2026_08_14,event,text,YES,null
column,realtime,messages_2026_08_14,extension,text,NO,null
column,realtime,messages_2026_08_14,id,uuid,NO,gen_random_uuid()
column,realtime,messages_2026_08_14,inserted_at,timestamp without time zone,NO,now()
column,realtime,messages_2026_08_14,payload,jsonb,YES,null
column,realtime,messages_2026_08_14,private,boolean,YES,false
column,realtime,messages_2026_08_14,topic,text,NO,null
column,realtime,messages_2026_08_14,updated_at,timestamp without time zone,NO,now()
constraint,realtime,messages_2026_08_14,16559_18861_1_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_14,16559_18861_2_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_14,16559_18861_6_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_14,16559_18861_7_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_14,16559_18861_8_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_14,messages_2026_08_14_pkey,PRIMARY KEY,null,null
constraint,realtime,messages_2026_08_14,messages_payload_exclusive,CHECK,null,null
column,realtime,messages_2026_08_15,binary_payload,bytea,YES,null
column,realtime,messages_2026_08_15,event,text,YES,null
column,realtime,messages_2026_08_15,extension,text,NO,null
column,realtime,messages_2026_08_15,id,uuid,NO,gen_random_uuid()
column,realtime,messages_2026_08_15,inserted_at,timestamp without time zone,NO,now()
column,realtime,messages_2026_08_15,payload,jsonb,YES,null
column,realtime,messages_2026_08_15,private,boolean,YES,false
column,realtime,messages_2026_08_15,topic,text,NO,null
column,realtime,messages_2026_08_15,updated_at,timestamp without time zone,NO,now()
constraint,realtime,messages_2026_08_15,16559_18874_1_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_15,16559_18874_2_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_15,16559_18874_6_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_15,16559_18874_7_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_15,16559_18874_8_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_15,messages_2026_08_15_pkey,PRIMARY KEY,null,null
constraint,realtime,messages_2026_08_15,messages_payload_exclusive,CHECK,null,null
column,realtime,messages_2026_08_16,binary_payload,bytea,YES,null
column,realtime,messages_2026_08_16,event,text,YES,null
column,realtime,messages_2026_08_16,extension,text,NO,null
column,realtime,messages_2026_08_16,id,uuid,NO,gen_random_uuid()
column,realtime,messages_2026_08_16,inserted_at,timestamp without time zone,NO,now()
column,realtime,messages_2026_08_16,payload,jsonb,YES,null
column,realtime,messages_2026_08_16,private,boolean,YES,false
column,realtime,messages_2026_08_16,topic,text,NO,null
column,realtime,messages_2026_08_16,updated_at,timestamp without time zone,NO,now()
constraint,realtime,messages_2026_08_16,16559_18887_1_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_16,16559_18887_2_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_16,16559_18887_6_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_16,16559_18887_7_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_16,16559_18887_8_not_null,CHECK,null,null
constraint,realtime,messages_2026_08_16,messages_2026_08_16_pkey,PRIMARY KEY,null,null
constraint,realtime,messages_2026_08_16,messages_payload_exclusive,CHECK,null,null
column,realtime,schema_migrations,inserted_at,timestamp without time zone,YES,now()
column,realtime,schema_migrations,version,bigint,NO,null
constraint,realtime,schema_migrations,16559_17252_1_not_null,CHECK,null,null
constraint,realtime,schema_migrations,schema_migrations_pkey,PRIMARY KEY,null,null
column,realtime,subscription,action_filter,text,YES,'*'::text
column,realtime,subscription,claims,jsonb,NO,null
column,realtime,subscription,claims_role,regrole,NO,null
column,realtime,subscription,created_at,timestamp without time zone,NO,"timezone('utc'::text, now())"
column,realtime,subscription,entity,regclass,NO,null
column,realtime,subscription,filters,ARRAY,NO,'{}'::realtime.user_defined_filter[]
column,realtime,subscription,id,bigint,NO,null
column,realtime,subscription,selected_columns,ARRAY,YES,null
column,realtime,subscription,subscription_id,uuid,NO,null
constraint,realtime,subscription,16559_17255_1_not_null,CHECK,null,null
constraint,realtime,subscription,16559_17255_2_not_null,CHECK,null,null
constraint,realtime,subscription,16559_17255_3_not_null,CHECK,null,null
constraint,realtime,subscription,16559_17255_4_not_null,CHECK,null,null
constraint,realtime,subscription,16559_17255_5_not_null,CHECK,null,null
constraint,realtime,subscription,16559_17255_6_not_null,CHECK,null,null
constraint,realtime,subscription,16559_17255_7_not_null,CHECK,null,null
constraint,realtime,subscription,pk_subscription,PRIMARY KEY,null,null
constraint,realtime,subscription,subscription_action_filter_check,CHECK,null,null
column,storage,buckets,allowed_mime_types,ARRAY,YES,null
column,storage,buckets,avif_autodetection,boolean,YES,false
column,storage,buckets,created_at,timestamp with time zone,YES,now()
column,storage,buckets,file_size_limit,bigint,YES,null
column,storage,buckets,id,text,NO,null
column,storage,buckets,name,text,NO,null
column,storage,buckets,owner,uuid,YES,null
column,storage,buckets,owner_id,text,YES,null
column,storage,buckets,public,boolean,YES,false
column,storage,buckets,type,USER-DEFINED,NO,'STANDARD'::storage.buckettype
column,storage,buckets,updated_at,timestamp with time zone,YES,now()
constraint,storage,buckets,16546_17296_11_not_null,CHECK,null,null
constraint,storage,buckets,16546_17296_1_not_null,CHECK,null,null
constraint,storage,buckets,16546_17296_2_not_null,CHECK,null,null
constraint,storage,buckets,buckets_pkey,PRIMARY KEY,null,null
column,storage,buckets_analytics,created_at,timestamp with time zone,NO,now()
column,storage,buckets_analytics,deleted_at,timestamp with time zone,YES,null
column,storage,buckets_analytics,format,text,NO,'ICEBERG'::text
column,storage,buckets_analytics,id,uuid,NO,gen_random_uuid()
column,storage,buckets_analytics,name,text,NO,null
column,storage,buckets_analytics,type,USER-DEFINED,NO,'ANALYTICS'::storage.buckettype
column,storage,buckets_analytics,updated_at,timestamp with time zone,NO,now()
constraint,storage,buckets_analytics,16546_17416_1_not_null,CHECK,null,null
constraint,storage,buckets_analytics,16546_17416_2_not_null,CHECK,null,null
constraint,storage,buckets_analytics,16546_17416_3_not_null,CHECK,null,null
constraint,storage,buckets_analytics,16546_17416_4_not_null,CHECK,null,null
constraint,storage,buckets_analytics,16546_17416_5_not_null,CHECK,null,null
constraint,storage,buckets_analytics,16546_17416_6_not_null,CHECK,null,null
constraint,storage,buckets_analytics,buckets_analytics_pkey,PRIMARY KEY,null,null
column,storage,buckets_vectors,created_at,timestamp with time zone,NO,now()
column,storage,buckets_vectors,id,text,NO,null
column,storage,buckets_vectors,type,USER-DEFINED,NO,'VECTOR'::storage.buckettype
column,storage,buckets_vectors,updated_at,timestamp with time zone,NO,now()
column,storage,migrations,executed_at,timestamp without time zone,YES,CURRENT_TIMESTAMP
column,storage,migrations,hash,character varying,NO,null
column,storage,migrations,id,integer,NO,null
column,storage,migrations,name,character varying,NO,null
column,storage,objects,bucket_id,text,YES,null
column,storage,objects,created_at,timestamp with time zone,YES,now()
column,storage,objects,id,uuid,NO,gen_random_uuid()
column,storage,objects,last_accessed_at,timestamp with time zone,YES,now()
column,storage,objects,metadata,jsonb,YES,null
column,storage,objects,name,text,YES,null
column,storage,objects,owner,uuid,YES,null
column,storage,objects,owner_id,text,YES,null
column,storage,objects,path_tokens,ARRAY,YES,null
column,storage,objects,updated_at,timestamp with time zone,YES,now()
column,storage,objects,user_metadata,jsonb,YES,null
column,storage,objects,version,text,YES,null
constraint,storage,objects,16546_17306_1_not_null,CHECK,null,null
constraint,storage,objects,objects_bucketId_fkey,FOREIGN KEY,null,null
constraint,storage,objects,objects_pkey,PRIMARY KEY,null,null
column,storage,s3_multipart_uploads,bucket_id,text,NO,null
column,storage,s3_multipart_uploads,created_at,timestamp with time zone,NO,now()
column,storage,s3_multipart_uploads,id,text,NO,null
column,storage,s3_multipart_uploads,in_progress_size,bigint,NO,0
column,storage,s3_multipart_uploads,key,text,NO,null
column,storage,s3_multipart_uploads,metadata,jsonb,YES,null
column,storage,s3_multipart_uploads,owner_id,text,YES,null
column,storage,s3_multipart_uploads,upload_signature,text,NO,null
column,storage,s3_multipart_uploads,user_metadata,jsonb,YES,null
column,storage,s3_multipart_uploads,version,text,NO,null
constraint,storage,s3_multipart_uploads,16546_17355_1_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,16546_17355_2_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,16546_17355_3_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,16546_17355_4_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,16546_17355_5_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,16546_17355_6_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,16546_17355_8_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads,s3_multipart_uploads_bucket_id_fkey,FOREIGN KEY,null,null
constraint,storage,s3_multipart_uploads,s3_multipart_uploads_pkey,PRIMARY KEY,null,null
column,storage,s3_multipart_uploads_parts,bucket_id,text,NO,null
column,storage,s3_multipart_uploads_parts,created_at,timestamp with time zone,NO,now()
column,storage,s3_multipart_uploads_parts,etag,text,NO,null
column,storage,s3_multipart_uploads_parts,id,uuid,NO,gen_random_uuid()
column,storage,s3_multipart_uploads_parts,key,text,NO,null
column,storage,s3_multipart_uploads_parts,owner_id,text,YES,null
column,storage,s3_multipart_uploads_parts,part_number,integer,NO,null
column,storage,s3_multipart_uploads_parts,size,bigint,NO,0
column,storage,s3_multipart_uploads_parts,upload_id,text,NO,null
column,storage,s3_multipart_uploads_parts,version,text,NO,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_10_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_1_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_2_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_3_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_4_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_5_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_6_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_7_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,16546_17369_9_not_null,CHECK,null,null
constraint,storage,s3_multipart_uploads_parts,s3_multipart_uploads_parts_bucket_id_fkey,FOREIGN KEY,null,null
constraint,storage,s3_multipart_uploads_parts,s3_multipart_uploads_parts_pkey,PRIMARY KEY,null,null
constraint,storage,s3_multipart_uploads_parts,s3_multipart_uploads_parts_upload_id_fkey,FOREIGN KEY,null,null
column,storage,vector_indexes,bucket_id,text,NO,null
column,storage,vector_indexes,created_at,timestamp with time zone,NO,now()
column,storage,vector_indexes,data_type,text,NO,null
column,storage,vector_indexes,dimension,integer,NO,null
column,storage,vector_indexes,distance_metric,text,NO,null
column,storage,vector_indexes,id,text,NO,gen_random_uuid()
column,storage,vector_indexes,metadata_configuration,jsonb,YES,null
column,storage,vector_indexes,name,text,NO,null
column,storage,vector_indexes,updated_at,timestamp with time zone,NO,now()
column,vault,decrypted_secrets,created_at,timestamp with time zone,YES,null
column,vault,decrypted_secrets,decrypted_secret,text,YES,null
column,vault,decrypted_secrets,description,text,YES,null
column,vault,decrypted_secrets,id,uuid,YES,null
column,vault,decrypted_secrets,key_id,uuid,YES,null
column,vault,decrypted_secrets,name,text,YES,null
column,vault,decrypted_secrets,nonce,bytea,YES,null
column,vault,decrypted_secrets,secret,text,YES,null
column,vault,decrypted_secrets,updated_at,timestamp with time zone,YES,null
column,vault,secrets,created_at,timestamp with time zone,NO,CURRENT_TIMESTAMP
column,vault,secrets,description,text,NO,''::text
column,vault,secrets,id,uuid,NO,gen_random_uuid()
column,vault,secrets,key_id,uuid,YES,null
column,vault,secrets,name,text,YES,null
column,vault,secrets,nonce,bytea,YES,vault._crypto_aead_det_noncegen()
column,vault,secrets,secret,text,NO,null
column,vault,secrets,updated_at,timestamp with time zone,NO,CURRENT_TIMESTAMP
constraint,vault,secrets,16607_16612_1_not_null,CHECK,null,null
constraint,vault,secrets,16607_16612_3_not_null,CHECK,null,null
constraint,vault,secrets,16607_16612_4_not_null,CHECK,null,null
constraint,vault,secrets,16607_16612_7_not_null,CHECK,null,null
constraint,vault,secrets,16607_16612_8_not_null,CHECK,null,null
constraint,vault,secrets,secrets_pkey,PRIMARY KEY,null,null
